transaction_id,user_id,amount,category,merchant,description,transaction_date,transaction_time,payment_method,is_recurring,day_of_week,week_of_month,semester_number,is_academic,created_at,notes
f55d31fb-4697-4594-8b76-cc6086598169,USR002,1663.64,Academic,Coaching Institute,Certification exam fee,2024-07-24,13:50:13,UPI,False,Wednesday,4,5,True,2024-07-24T13:50:13,semester_start
370df459-5efd-4213-8eb5-5ca95a1bdc28,USR006,144.01,Food,Blinkit Groceries,Late-night Zomato run,2024-07-24,14:13:57,Cash,False,Wednesday,4,1,False,2024-07-24T14:13:57,month_end_low
e1edabfc-41b1-495b-9bf4-1d73fc12adf4,USR007,1068.8,Education,Udemy,Coursera subscription,2024-07-24,15:36:10,UPI,False,Wednesday,4,8,True,2024-07-24T15:36:10,semester_start
2366af1c-b3e4-4379-8732-4f1b9d3beaa8,USR004,6352.07,Shopping,Amazon India,Laptop accessories bundle,2024-07-24,16:56:02,UPI,False,Wednesday,4,4,False,2024-07-24T16:56:02,anomaly
484e8fc7-9892-4dde-bf00-de6b2ba1c900,USR004,571.71,Entertainment,Gaming Zone,Movie with friends,2024-07-24,20:04:49,Debit Card,False,Wednesday,4,4,False,2024-07-24T20:04:49,
6ce8ab09-9df9-4c27-b6db-86a9f94db240,USR004,188.93,Food,McDonald's,Breakfast from canteen,2024-07-24,20:12:01,Credit Card,False,Wednesday,4,4,False,2024-07-24T20:12:01,
8b1af0c1-e5dd-4c8d-b2ae-7878ebe881a1,USR005,433.62,Entertainment,Gaming Zone,Concert tickets,2024-07-24,21:32:34,Debit Card,False,Wednesday,4,6,False,2024-07-24T21:32:34,
93fed1da-307c-4a32-a5cf-ccb52a646750,USR007,210.34,Entertainment,Escape Room Pune,Bowling night,2024-07-24,22:17:24,UPI,False,Wednesday,4,8,False,2024-07-24T22:17:24,
615db5f9-3a55-4d66-8b79-b8cda7e06b0f,USR004,233.01,Education,NPTEL,Coursera subscription,2024-07-25,10:00:21,Credit Card,False,Thursday,4,4,True,2024-07-25T10:00:21,semester_start
44d7cd46-7501-47b9-be80-b426c188369f,USR002,357.29,Other,ATM Withdrawal,ATM cash withdrawal,2024-07-25,10:21:38,UPI,False,Thursday,4,5,False,2024-07-25T10:21:38,
5fc422c1-da76-428d-965c-b5077196f324,USR002,854.25,Bills,Water Bill,Mobile recharge,2024-07-25,10:33:28,UPI,False,Thursday,4,5,False,2024-07-25T10:33:28,
ab3d30fa-0c88-4cbc-87c2-a035500cec42,USR007,1864.84,Shopping,Meesho,Laptop bag,2024-07-25,15:11:15,UPI,False,Thursday,4,8,False,2024-07-25T15:11:15,
ff4120b9-d7f8-4b8d-81cb-061fc9ceaada,USR002,1140.4,Education,Udemy,Cloud storage plan,2024-07-25,16:26:43,Debit Card,False,Thursday,4,5,True,2024-07-25T16:26:43,semester_start
3a3fe2fc-2ae1-46ff-be36-7e4e328c9617,USR006,75.76,Other,Post Office,Photocopy and binding,2024-07-25,19:29:51,Debit Card,False,Thursday,4,1,False,2024-07-25T19:29:51,month_end_low
3dc6bcdb-c46a-47db-bac8-350e14f1c26f,USR007,732.76,Entertainment,Virtual Reality Zone,Bowling night,2024-07-25,21:13:04,UPI,False,Thursday,4,8,False,2024-07-25T21:13:04,
51f5353d-36b5-4a36-a7cc-9384971118d3,USR004,104.27,Food,D-Mart,Post-exam celebration meal,2024-07-25,22:04:06,UPI,False,Thursday,4,4,False,2024-07-25T22:04:06,
7fb0edb2-053c-4280-9bb7-1c206787d1a5,USR007,58.17,Transport,Rapido,Ola to railway station,2024-07-26,08:21:12,Credit Card,False,Friday,4,8,False,2024-07-26T08:21:12,
426e29bb-cefb-4c59-9ce9-0bba2be9b606,USR004,96.74,Transport,InDrive,Uber from airport,2024-07-26,08:29:56,UPI,False,Friday,4,4,False,2024-07-26T08:29:56,
db360416-542a-4ad1-8039-65408dbc3484,USR001,74.13,Transport,Rapido,Rapido to friend's hostel,2024-07-26,09:10:29,UPI,False,Friday,4,3,False,2024-07-26T09:10:29,month_end_low
fbf693e4-a601-4691-981e-9d523dbc3aa2,USR001,238.33,Education,Coursera,Figma subscription,2024-07-26,10:07:59,Debit Card,False,Friday,4,3,True,2024-07-26T10:07:59,"month_end_low, semester_start"
ff952708-00e0-4692-9ed5-20284dc085a1,USR005,575.55,Bills,Electricity Office,Internet recharge,2024-07-26,10:48:11,Debit Card,False,Friday,4,6,False,2024-07-26T10:48:11,
2b2163f5-b75f-424e-9f20-fa9aa6a69983,USR001,585.31,Shopping,Myntra,Shoes for placement,2024-07-26,13:55:25,UPI,False,Friday,4,3,False,2024-07-26T13:55:25,month_end_low
543fe5a2-91e0-4729-b46d-839fb014e0a9,USR002,292.04,Food,BigBasket,Groceries for the week,2024-07-26,14:52:44,Debit Card,False,Friday,4,5,False,2024-07-26T14:52:44,
9221f25e-e256-4341-848f-d1a5f4eadc64,USR005,189.81,Transport,Metro Card Recharge,Auto to coaching class,2024-07-26,18:44:45,Debit Card,False,Friday,4,6,False,2024-07-26T18:44:45,
0cb641b7-ce44-4519-a8bd-7f2afa540133,USR002,310.66,Transport,BRTS Pass,Cab to college,2024-07-27,08:29:08,UPI,False,Saturday,4,5,False,2024-07-27T08:29:08,weekend_spike
bb72d524-5d5d-4db1-a5d7-a0c8dfebdf00,USR002,811.59,Bills,Jio Recharge,Monthly hostel rent,2024-07-27,09:13:32,Debit Card,False,Saturday,4,5,False,2024-07-27T09:13:32,weekend_spike
7a0009a9-6645-435e-a81f-18a2c4cc4d72,USR007,121.37,Transport,Ola,Metro recharge,2024-07-27,10:32:12,UPI,False,Saturday,4,8,False,2024-07-27T10:32:12,weekend_spike
81d4af22-c56f-4500-8416-8d483f46a172,USR002,493.76,Food,Subway,Weekend pizza with friends,2024-07-27,13:26:09,Credit Card,False,Saturday,4,5,False,2024-07-27T13:26:09,weekend_spike
3c93cdd5-7bf6-40e4-a1bd-18cc863e7d08,USR006,87.95,Food,Campus Canteen,Groceries for the week,2024-07-27,14:05:02,UPI,False,Saturday,4,1,False,2024-07-27T14:05:02,month_end_low
b6b513c8-58ac-4c91-a74f-bedb92d90340,USR001,57.81,Food,Campus Canteen,Groceries for the week,2024-07-27,14:09:17,Debit Card,False,Saturday,4,3,False,2024-07-27T14:09:17,month_end_low
726b049f-772e-4fec-9422-eed8c883d4a5,USR004,421.54,Education,NPTEL,LinkedIn Premium trial,2024-07-27,14:13:15,Debit Card,False,Saturday,4,4,True,2024-07-27T14:13:15,"weekend_spike, semester_start"
455f2fe8-aadf-4a10-98be-e374ab0e57b1,USR005,106.23,Food,Blinkit Groceries,Coffee and snacks,2024-07-27,14:20:14,Credit Card,False,Saturday,4,6,False,2024-07-27T14:20:14,
b6dab316-fcb0-46ba-8e42-cee33f5adc7e,USR001,509.07,Academic,University Office,Lab project materials,2024-07-27,14:28:08,Cash,False,Saturday,4,3,True,2024-07-27T14:28:08,"month_end_low, semester_start"
f6d03a71-28de-4214-9b90-6996b0e89be1,USR004,374.97,Food,Campus Canteen,Dinner delivery,2024-07-27,14:38:31,UPI,False,Saturday,4,4,False,2024-07-27T14:38:31,weekend_spike
0b743cff-918b-49ea-8d0e-d54a1a97d146,USR007,4256.7,Shopping,Amazon India,Laptop accessories bundle,2024-07-27,16:43:55,Credit Card,False,Saturday,4,8,False,2024-07-27T16:43:55,"anomaly, weekend_spike"
c1e7e663-452a-4ed1-baa2-fc9060fffa71,USR002,3983.6,Shopping,Decathlon,Sports equipment purchase,2024-07-27,17:14:51,Debit Card,False,Saturday,4,5,False,2024-07-27T17:14:51,"anomaly, weekend_spike"
e17803ce-cc0f-4004-9135-6418e20e4b2f,USR003,272.33,Bills,Hostel Office,Water bill,2024-07-27,17:16:31,UPI,False,Saturday,4,7,False,2024-07-27T17:16:31,month_end_low
bcfab1b7-45ca-4396-908a-175cdbe80d56,USR007,244.82,Transport,MSRTC Bus Pass,Uber from airport,2024-07-27,17:20:11,Credit Card,False,Saturday,4,8,False,2024-07-27T17:20:11,weekend_spike
18d7ff6f-61bb-4144-863f-1bd65c8d9b3d,USR007,96.64,Transport,InDrive,Ola to railway station,2024-07-27,17:21:45,UPI,False,Saturday,4,8,False,2024-07-27T17:21:45,weekend_spike
21454f9d-4b24-462c-ba4d-3e2ff03788b7,USR006,63.23,Food,Chai Sutta Bar,Weekend pizza with friends,2024-07-27,19:21:23,UPI,False,Saturday,4,1,False,2024-07-27T19:21:23,month_end_low
b69e72c7-4223-465a-a9fd-423c740c10f0,USR004,334.14,Entertainment,Escape Room Pune,VR experience,2024-07-27,19:51:02,UPI,False,Saturday,4,4,False,2024-07-27T19:51:02,weekend_spike
caf2795b-49b4-4aac-9cdb-8eb6c0e6ec09,USR006,137.44,Food,Campus Canteen,Late-night Zomato run,2024-07-27,20:14:52,UPI,False,Saturday,4,1,False,2024-07-27T20:14:52,month_end_low
08a41808-6930-4e7c-bf92-e75a0750e208,USR001,172.63,Food,McDonald's,Breakfast from canteen,2024-07-27,20:23:18,UPI,False,Saturday,4,3,False,2024-07-27T20:23:18,month_end_low
ab4d4903-7085-4e54-98be-e7402ccf2bbe,USR003,139.64,Food,D-Mart,Dinner delivery,2024-07-27,21:16:03,Cash,False,Saturday,4,7,False,2024-07-27T21:16:03,month_end_low
ef2fb1a9-290e-4735-b38a-b42ecd4de88a,USR004,767.72,Entertainment,BookMyShow,Concert tickets,2024-07-27,21:25:10,UPI,False,Saturday,4,4,False,2024-07-27T21:25:10,weekend_spike
45ced9dd-ef0f-4353-94a7-242aeceb2363,USR007,555.89,Food,D-Mart,Post-exam celebration meal,2024-07-27,22:27:52,Credit Card,False,Saturday,4,8,False,2024-07-27T22:27:52,weekend_spike
8c88029a-5e24-4180-a4f4-86e607758aa3,USR007,358.31,Food,D-Mart,Late-night Zomato run,2024-07-27,22:33:32,UPI,False,Saturday,4,8,False,2024-07-27T22:33:32,weekend_spike
f5d4bde8-bba5-48ac-9857-9ee8f1afe0a8,USR007,187.93,Food,Campus Canteen,Breakfast from canteen,2024-07-27,23:26:29,Credit Card,False,Saturday,4,8,False,2024-07-27T23:26:29,weekend_spike
5461978a-5ff8-40dc-8b67-0a34165d094f,USR007,315.22,Food,Subway,Midnight snack delivery,2024-07-27,23:29:06,Credit Card,False,Saturday,4,8,False,2024-07-27T23:29:06,weekend_spike
26ed9687-1e4c-4552-9438-a98a1a2bd786,USR007,3330.06,Transport,IRCTC,Train ticket home for vacation,2024-07-28,10:08:20,UPI,False,Sunday,4,8,False,2024-07-28T10:08:20,"anomaly, weekend_spike"
bf0374e1-e5ed-426d-9848-2c93a845de52,USR006,98.42,Transport,Ola,Cab back from library,2024-07-28,10:45:28,Debit Card,False,Sunday,4,1,False,2024-07-28T10:45:28,month_end_low
d7368f1e-fa8c-42b8-8f65-1153aa07fe4f,USR005,285.95,Food,Subway,Late-night Zomato run,2024-07-28,14:52:18,Credit Card,False,Sunday,4,6,False,2024-07-28T14:52:18,
9c571a48-08ac-4381-913c-4be9deedc318,USR002,1084.35,Shopping,Meesho,Ethnic wear for college fest,2024-07-28,16:20:18,Debit Card,False,Sunday,4,5,False,2024-07-28T16:20:18,weekend_spike
337332a5-6a4a-4fc4-8013-db60f8f79280,USR006,74.34,Transport,Rapido,Cab back from library,2024-07-28,17:31:38,UPI,False,Sunday,4,1,False,2024-07-28T17:31:38,month_end_low
92fe1ff2-9aee-48be-98fc-748264f6194a,USR002,625.16,Entertainment,Virtual Reality Zone,VR experience,2024-07-28,18:36:01,Credit Card,False,Sunday,4,5,False,2024-07-28T18:36:01,weekend_spike
d6e16a96-862e-45ac-a987-b5308775ae83,USR004,347.83,Entertainment,Gaming Zone,Movie with friends,2024-07-28,19:28:55,Credit Card,False,Sunday,4,4,False,2024-07-28T19:28:55,weekend_spike
f3f0765c-836d-40b8-a7c9-f8410d686440,USR005,412.45,Entertainment,Gaming Zone,Gaming session,2024-07-28,19:37:00,Credit Card,False,Sunday,4,6,False,2024-07-28T19:37:00,
0b0ab94a-1f3b-4b3a-8048-5de911cd4875,USR004,484.2,Food,BigBasket,Weekend pizza with friends,2024-07-28,20:10:21,UPI,False,Sunday,4,4,False,2024-07-28T20:10:21,weekend_spike
955289a6-db9f-4f39-8f5b-4d3dfe22feda,USR005,72.4,Transport,MSRTC Bus Pass,Auto to coaching class,2024-07-28,20:40:06,Credit Card,False,Sunday,4,6,False,2024-07-28T20:40:06,
38976907-3ac3-4939-b5ea-815633ab17aa,USR002,510.36,Entertainment,Inox,Escape room booking,2024-07-28,22:08:36,Debit Card,False,Sunday,4,5,False,2024-07-28T22:08:36,weekend_spike
5e3e9c02-4b7d-4d34-bdad-5d73c0578dda,USR007,577.8,Food,McDonald's,Coffee and snacks,2024-07-28,22:19:12,Debit Card,False,Sunday,4,8,False,2024-07-28T22:19:12,weekend_spike
3f823950-ff99-4898-96e4-1a4ab2f0b44f,USR004,232.38,Food,Campus Canteen,Breakfast from canteen,2024-07-28,22:51:42,UPI,False,Sunday,4,4,False,2024-07-28T22:51:42,weekend_spike
b4e9e92e-043e-42e5-8936-d4341d7bc29d,USR005,71.51,Transport,Ola,Auto to coaching class,2024-07-29,10:58:40,Credit Card,False,Monday,5,6,False,2024-07-29T10:58:40,
934d867b-7c28-4f6f-beb2-07da681e4d8f,USR007,351.09,Other,UPI Transfer,Laundry service,2024-07-29,11:15:16,Debit Card,False,Monday,5,8,False,2024-07-29T11:15:16,
89bc8d07-6cf3-4bb0-bc36-91f4f21e83da,USR006,1885.05,Academic,Lab Fee Office,Internship preparation,2024-07-29,13:36:21,Debit Card,False,Monday,5,1,True,2024-07-29T13:36:21,semester_start
1a83a5c1-71fb-4a4a-a154-74276c9f0d7b,USR004,182.43,Food,Chai Sutta Bar,Coffee and snacks,2024-07-29,14:15:58,UPI,False,Monday,5,4,False,2024-07-29T14:15:58,
50390b4d-bba3-4b6b-a7ce-469a1ce42775,USR004,1541.85,Shopping,Campus Bookstore,Shoes for placement,2024-07-29,14:48:01,Credit Card,False,Monday,5,4,False,2024-07-29T14:48:01,
3ed3b06d-aec8-4c6a-b963-1df92ace5a67,USR002,487.64,Bills,BSNL Broadband,Monthly hostel rent,2024-07-29,15:49:05,UPI,False,Monday,5,5,False,2024-07-29T15:49:05,
e98e8077-4264-432c-aa59-7ddd9ac836ca,USR007,788.82,Shopping,Reliance Digital,Books from Amazon,2024-07-29,17:38:52,UPI,False,Monday,5,8,False,2024-07-29T17:38:52,
ff364395-aca3-4589-b947-8af6b42860fc,USR005,586.7,Entertainment,Escape Room Pune,OTT subscription,2024-07-29,19:28:36,UPI,False,Monday,5,6,False,2024-07-29T19:28:36,
a27aed35-a242-4b26-bc26-dc7a2b1fb983,USR002,366.15,Food,Domino's,Late-night Zomato run,2024-07-29,20:28:23,Debit Card,False,Monday,5,5,False,2024-07-29T20:28:23,
79520538-622d-453c-ba09-1c6f558b7b13,USR002,441.48,Food,Subway,Lunch order,2024-07-29,22:59:04,Credit Card,False,Monday,5,5,False,2024-07-29T22:59:04,
bdec543e-bb0b-48c0-a080-a3f49e2238fc,USR002,229.02,Transport,BRTS Pass,Cab back from library,2024-07-30,08:51:07,Credit Card,False,Tuesday,5,5,False,2024-07-30T08:51:07,
51cca8e1-0093-4063-86d9-2c4f335d05a1,USR003,411.07,Bills,Airtel Postpaid,Monthly hostel rent,2024-07-30,09:53:47,UPI,False,Tuesday,5,7,False,2024-07-30T09:53:47,
b9a095be-e589-4546-b127-02b0d7d3353a,USR002,723.18,Bills,Airtel Postpaid,Water bill,2024-07-30,10:06:49,Credit Card,False,Tuesday,5,5,False,2024-07-30T10:06:49,
114ed0e8-f808-4397-b9b3-6a9d22338bb2,USR001,40.2,Transport,MSRTC Bus Pass,Cab back from library,2024-07-30,10:14:37,UPI,False,Tuesday,5,3,False,2024-07-30T10:14:37,
acec550c-db3d-462b-82fd-7a48300c8b68,USR007,541.25,Education,Figma,Coursera subscription,2024-07-30,11:15:54,UPI,False,Tuesday,5,8,True,2024-07-30T11:15:54,semester_start
875b548d-bef4-4802-b0ca-58d27b718970,USR002,155.33,Food,Campus Canteen,Midnight snack delivery,2024-07-30,12:48:53,Debit Card,False,Tuesday,5,5,False,2024-07-30T12:48:53,
3f2f897e-9954-43ff-822c-9a786ae1aa08,USR002,680.19,Education,Coursera,Coursera subscription,2024-07-30,13:35:30,UPI,False,Tuesday,5,5,True,2024-07-30T13:35:30,semester_start
f9938ed6-4001-4f08-89cd-f8020a15f880,USR002,1633.18,Shopping,Croma,New hoodie order,2024-07-30,13:47:09,UPI,False,Tuesday,5,5,False,2024-07-30T13:47:09,
0a245e14-458f-4701-a2d7-d770594db810,USR007,161.85,Food,Amul Parlour,Post-exam celebration meal,2024-07-30,23:37:15,Credit Card,False,Tuesday,5,8,False,2024-07-30T23:37:15,
7e761950-a078-4361-b616-506e7b9a3e08,USR003,257.12,Education,NPTEL,Notion Pro renewal,2024-07-31,11:58:28,Cash,False,Wednesday,5,7,True,2024-07-31T11:58:28,semester_start
15d90fcd-05f2-4614-ac06-f997d96e01fd,USR004,659.93,Shopping,Meesho,Shoes for placement,2024-07-31,13:19:18,Debit Card,False,Wednesday,5,4,False,2024-07-31T13:19:18,
30e5aefc-c535-4dec-832c-18928af57893,USR001,108.16,Transport,Metro Card Recharge,Cab to college,2024-07-31,18:25:07,UPI,False,Wednesday,5,3,False,2024-07-31T18:25:07,
54fb0ca2-90be-4676-aac8-de275df89421,USR004,92.45,Food,Subway,Breakfast from canteen,2024-07-31,19:24:13,Debit Card,False,Wednesday,5,4,False,2024-07-31T19:24:13,
de2b356b-46d1-4dcd-8e94-75b0190054a0,USR002,414.48,Entertainment,Inox,Weekend outing,2024-07-31,19:40:50,UPI,False,Wednesday,5,5,False,2024-07-31T19:40:50,
77118882-27b6-4495-a9b3-9eb782edb884,USR002,220.44,Food,Chai Sutta Bar,Late-night Zomato run,2024-07-31,20:50:44,UPI,False,Wednesday,5,5,False,2024-07-31T20:50:44,
a4071452-bf22-48f2-80be-bb1af1aed60a,USR007,283.08,Food,BigBasket,Coffee and snacks,2024-07-31,21:34:40,Credit Card,False,Wednesday,5,8,False,2024-07-31T21:34:40,
ac9b0d19-29d7-49b5-acbc-602535f3d3b1,USR006,92.83,Food,Campus Canteen,Lunch order,2024-07-31,21:43:43,Debit Card,False,Wednesday,5,1,False,2024-07-31T21:43:43,
69f27d1a-c164-4eef-8dfc-86ecc86b4f2e,USR002,439.91,Food,Subway,Groceries for the week,2024-07-31,22:47:07,Debit Card,False,Wednesday,5,5,False,2024-07-31T22:47:07,
d11607de-80d7-492e-9aab-721b8c484693,USR007,165.82,Food,D-Mart,Groceries for the week,2024-07-31,22:50:35,Debit Card,False,Wednesday,5,8,False,2024-07-31T22:50:35,
50c59bec-e406-45b3-9fd6-ef6a9a514686,USR005,145.67,Transport,BRTS Pass,Cab back from library,2024-08-01,08:34:47,Debit Card,False,Thursday,1,6,False,2024-08-01T08:34:47,
051661bb-2f97-41fa-8025-073b352b9e77,USR002,6500.0,Bills,Hostel Office,Monthly hostel rent,2024-08-01,09:02:06,Debit Card,True,Thursday,1,5,False,2024-08-01T09:00:00,recurring
6872f54f-6d05-44c2-9acf-c012a6e46eea,USR001,663.12,Education,Google Workspace,Udemy course purchase,2024-08-01,10:24:55,UPI,False,Thursday,1,3,True,2024-08-01T10:24:55,
b9f8203b-f5c7-4c44-8b73-e114ac6da820,USR006,1842.48,Shopping,Decathlon,Sports equipment purchase,2024-08-01,10:32:55,Debit Card,False,Thursday,1,1,False,2024-08-01T10:32:55,anomaly
0a90e8a9-3bdc-48d8-8737-b50008d08ffc,USR005,5000.0,Bills,Hostel Office,Monthly hostel rent,2024-08-01,10:55:50,Credit Card,True,Thursday,1,6,False,2024-08-01T09:00:00,recurring
d86b2518-6a05-4764-a95a-7459844c4789,USR004,5500.0,Bills,Hostel Office,Monthly hostel rent,2024-08-01,11:12:48,Debit Card,True,Thursday,1,4,False,2024-08-01T09:00:00,recurring
6eb771d3-fdba-42e5-808d-e0620a39f8f2,USR003,3800.0,Bills,Hostel Office,Monthly hostel rent,2024-08-01,12:01:01,Cash,True,Thursday,1,7,False,2024-08-01T09:00:00,recurring
48688546-5293-49ef-a428-8e1b4923a991,USR004,367.24,Food,McDonald's,Weekend pizza with friends,2024-08-01,12:04:40,UPI,False,Thursday,1,4,False,2024-08-01T12:04:40,
d9f6411c-8625-40cb-af4c-b9326d5194a5,USR001,1520.4,Shopping,Croma,Shoes for placement,2024-08-01,13:04:37,UPI,False,Thursday,1,3,False,2024-08-01T13:04:37,
17a02b29-2275-412c-b68a-5ce0cb6c14fb,USR007,6000.0,Bills,Hostel Office,Monthly hostel rent,2024-08-01,14:37:04,UPI,True,Thursday,1,8,False,2024-08-01T09:00:00,recurring
06235b02-a3fd-4987-8aa7-f7e45ca09911,USR006,114.01,Food,Domino's,Dinner delivery,2024-08-01,14:48:34,UPI,False,Thursday,1,1,False,2024-08-01T14:48:34,
0eb0c511-b930-43c6-8467-9ae8f6289b56,USR006,4200.0,Bills,Hostel Office,Monthly hostel rent,2024-08-01,15:50:45,Debit Card,True,Thursday,1,1,False,2024-08-01T09:00:00,recurring
185ac826-8565-471d-b1b2-8e78059eca48,USR001,4500.0,Bills,Hostel Office,Monthly hostel rent,2024-08-01,15:53:17,UPI,True,Thursday,1,3,False,2024-08-01T09:00:00,recurring
adb2c4fc-faef-4344-8d25-28b78a4f65e5,USR002,2410.02,Academic,Campus Bookstore,Lab project materials,2024-08-01,15:53:44,UPI,False,Thursday,1,5,True,2024-08-01T15:53:44,
71038f7d-96cb-46f7-bea1-c0b69d5ee116,USR002,538.32,Entertainment,BookMyShow,VR experience,2024-08-01,21:22:10,Credit Card,False,Thursday,1,5,False,2024-08-01T21:22:10,
0e0295ab-6d9b-4dc4-9d30-adff47cfb450,USR005,119.0,Entertainment,Spotify,Spotify Premium,2024-08-01,21:29:14,Debit Card,True,Thursday,1,6,False,2024-08-01T09:00:00,recurring
6a35ee81-40cc-48aa-8a4a-5a769f4ccad0,USR007,1485.26,Shopping,Nykaa,Study lamp,2024-08-02,14:07:39,UPI,False,Friday,1,8,False,2024-08-02T14:07:39,
9eef04bb-015c-4c18-a726-ea86ae09376e,USR002,326.85,Bills,Water Bill,Monthly hostel rent,2024-08-02,14:51:34,Debit Card,False,Friday,1,5,False,2024-08-02T14:51:34,
7d894aaf-71d7-443c-bdae-9649d9187a5e,USR007,671.96,Entertainment,Inox,Movie with friends,2024-08-02,19:34:59,Debit Card,False,Friday,1,8,False,2024-08-02T19:34:59,
c0f615ce-748e-4d8e-8b3e-14cb962889d9,USR004,150.13,Transport,Uber,Ola to railway station,2024-08-02,19:59:31,Debit Card,False,Friday,1,4,False,2024-08-02T19:59:31,
6240c1ba-0410-4c04-841f-c2e3dd0a6f88,USR002,649.0,Entertainment,Netflix,Netflix Premium subscription,2024-08-02,19:59:54,Credit Card,True,Friday,1,5,False,2024-08-02T09:00:00,recurring
1c5d17bf-4616-47e0-8aec-b9838057b016,USR007,649.0,Entertainment,Netflix,Netflix Premium,2024-08-02,20:44:54,Debit Card,True,Friday,1,8,False,2024-08-02T09:00:00,recurring
af06fec4-68e6-4d2e-b76f-8e05969cf764,USR004,649.0,Entertainment,Netflix,Netflix subscription,2024-08-02,22:02:58,UPI,True,Friday,1,4,False,2024-08-02T09:00:00,recurring
a4d5fb8d-ad79-4614-8c07-e4efc6782e58,USR005,649.0,Entertainment,Netflix,Netflix subscription,2024-08-02,22:47:56,UPI,True,Friday,1,6,False,2024-08-02T09:00:00,recurring
8d4a3c1a-c441-48ec-b875-b061f17f66a8,USR002,203.45,Transport,InDrive,Uber from airport,2024-08-03,08:01:20,UPI,False,Saturday,1,5,False,2024-08-03T08:01:20,weekend_spike
37a0273b-4138-4280-b4e4-29bae13ca027,USR004,239.22,Transport,BRTS Pass,Cab to college,2024-08-03,08:59:36,UPI,False,Saturday,1,4,False,2024-08-03T08:59:36,weekend_spike
ea5cedb5-d574-47de-b9e5-76ba30eb4e03,USR005,80.85,Transport,InDrive,Ola to railway station,2024-08-03,09:01:00,Debit Card,False,Saturday,1,6,False,2024-08-03T09:01:00,
e3698e4c-9f37-42c2-bb92-1c103e9e3c10,USR004,84.76,Transport,Metro Card Recharge,Cab back from library,2024-08-03,09:12:59,Credit Card,False,Saturday,1,4,False,2024-08-03T09:12:59,weekend_spike
e9648a25-7189-4e80-835a-b1de118d0970,USR004,132.56,Transport,Auto Rickshaw,Cab to college,2024-08-03,09:49:17,Credit Card,False,Saturday,1,4,False,2024-08-03T09:49:17,weekend_spike
7f5252fc-5ae6-410c-a8b0-66d970a1f5e7,USR007,181.51,Transport,Auto Rickshaw,Cab back from library,2024-08-03,10:41:08,UPI,False,Saturday,1,8,False,2024-08-03T10:41:08,weekend_spike
d5feeaec-d130-4dff-8c94-81e75ab7875a,USR007,877.19,Education,Coursera,LinkedIn Premium trial,2024-08-03,11:01:05,Credit Card,False,Saturday,1,8,True,2024-08-03T11:01:05,weekend_spike
770afcbe-e8a3-4890-9b7d-99bcd128e043,USR005,177.31,Food,Zomato,Coffee and snacks,2024-08-03,12:27:54,Credit Card,False,Saturday,1,6,False,2024-08-03T12:27:54,
48e160c7-ec6d-4c60-b77b-704a3d9f3736,USR005,140.9,Food,D-Mart,Breakfast from canteen,2024-08-03,12:45:25,Credit Card,False,Saturday,1,6,False,2024-08-03T12:45:25,
7e6a1c08-1148-4f5e-83db-7b59b48cb768,USR007,363.34,Food,Zomato,Late-night Zomato run,2024-08-03,12:56:36,Credit Card,False,Saturday,1,8,False,2024-08-03T12:56:36,weekend_spike
93ab5b73-72ad-452a-8fe6-3661a86815df,USR004,802.99,Education,LinkedIn Learning,Figma subscription,2024-08-03,14:14:06,Debit Card,False,Saturday,1,4,True,2024-08-03T14:14:06,weekend_spike
d4e84499-f293-4d26-b061-295049b3db0c,USR002,266.19,Entertainment,Gaming Zone,OTT subscription,2024-08-03,18:00:16,Credit Card,False,Saturday,1,5,False,2024-08-03T18:00:16,weekend_spike
462bb764-0e5d-40c9-be70-b246ebf3cd51,USR003,3939.48,Shopping,Amazon India,Laptop accessories bundle,2024-08-03,18:03:03,Cash,False,Saturday,1,7,False,2024-08-03T18:03:03,anomaly
235dd90d-b790-4ec4-8f58-aafd0f7652ab,USR002,207.12,Food,Zomato,Dinner delivery,2024-08-03,19:13:53,Credit Card,False,Saturday,1,5,False,2024-08-03T19:13:53,weekend_spike
d72637cb-61d1-410b-8f69-80a3568d2e4a,USR002,402.79,Food,Subway,Weekend pizza with friends,2024-08-03,19:19:44,Debit Card,False,Saturday,1,5,False,2024-08-03T19:19:44,weekend_spike
b80c287c-a9b1-441a-916f-e24e3e418ac9,USR002,239.42,Food,Cafe Coffee Day,Dinner delivery,2024-08-03,19:54:55,UPI,False,Saturday,1,5,False,2024-08-03T19:54:55,weekend_spike
baa35063-e228-488b-b7a2-6cd26a6f333f,USR004,628.83,Entertainment,PVR Cinemas,Weekend outing,2024-08-03,20:07:17,UPI,False,Saturday,1,4,False,2024-08-03T20:07:17,weekend_spike
a8c7e407-6539-47d9-b1d8-76c0e016aac3,USR007,894.27,Entertainment,Escape Room Pune,OTT subscription,2024-08-03,20:11:17,Credit Card,False,Saturday,1,8,False,2024-08-03T20:11:17,weekend_spike
507310e8-a88d-489e-a419-8d840fdf0a45,USR001,129.92,Food,Amul Parlour,Coffee and snacks,2024-08-03,20:14:01,UPI,False,Saturday,1,3,False,2024-08-03T20:14:01,
2c8bc2ad-e305-465c-85cc-6ceab2493092,USR005,487.36,Entertainment,Bowling Alley,Concert tickets,2024-08-03,20:26:12,UPI,False,Saturday,1,6,False,2024-08-03T20:26:12,
